idx,FLIP,LPIPS,SSIM,Hausdorff
618,0.013363546691834927,0.15257064998149872,0.9846749238971085,181.01933598375618
1554,0.031614530831575394,0.2869536578655243,0.9686619409372567,181.01933598375618
253,0.03583952784538269,0.1478867083787918,0.97857131700694,181.01933598375618
2563,0.013918831013143063,0.2619618773460388,0.9864746788446985,181.01933598375618
1418,0.012976243160665035,0.3096776604652405,0.9888823584662153,181.01933598375618
1465,0.014317497611045837,0.20487743616104126,0.9837054831008164,181.01933598375618
2794,0.021716365590691566,0.1804654896259308,0.9798028042153873,181.01933598375618
182,0.015190821141004562,0.23369917273521423,0.9854270840886743,181.01933598375618
2102,0.021097376942634583,0.31136730313301086,0.9789914669577698,181.01933598375618
1880,0.0130129000172019,0.2649896740913391,0.9878418577999404,181.01933598375618
1147,0.01772039756178856,0.2569636106491089,0.9792193682994199,181.01933598375618
924,0.015284840948879719,0.223127081990242,0.986241869333122,181.01933598375618
1450,0.04921847581863403,0.08868283033370972,0.9629650983786867,181.01933598375618
1065,0.018753454089164734,0.22445404529571533,0.977968126930621,181.01933598375618
2301,0.015980694442987442,0.09406423568725586,0.9856049523896759,181.01933598375618
2476,0.03170378506183624,0.26349538564682007,0.9702873296888046,181.01933598375618
217,0.03284304961562157,0.2844120264053345,0.9703137382033055,181.01933598375618
531,0.014318512752652168,0.13027247786521912,0.9851838992770308,181.01933598375618
989,0.01464004348963499,0.20295879244804382,0.9839454802041724,181.01933598375618
2844,0.015913108363747597,0.14540670812129974,0.9828935558987687,181.01933598375618
380,0.015710890293121338,0.1316126585006714,0.9858583900962591,181.01933598375618
2264,0.14676350355148315,0.38850799202919006,0.8769010159086421,181.01933598375618
2836,0.06770992279052734,0.21583861112594604,0.9489958129537567,181.01933598375618
1302,0.018779965117573738,0.21988213062286377,0.9788801214252517,181.01933598375618
2350,0.03492395207285881,0.12808813154697418,0.9740965865420496,181.01933598375618
935,0.012998169288039207,0.24929609894752502,0.9844359004709234,181.01933598375618
1288,0.017086541280150414,0.1962469518184662,0.9822309841497199,181.01933598375618
1615,0.02744951844215393,0.22703801095485687,0.9733205485174686,181.01933598375618
951,0.022433651611208916,0.2152104377746582,0.9741213657320816,181.01933598375618
1140,0.014918647706508636,0.2375037968158722,0.9856620641676237,181.01933598375618
2865,0.018261762335896492,0.3391933739185333,0.9805933416440066,181.01933598375618
682,0.03985297679901123,0.09877973049879074,0.9641112327099757,17.804493814764857
991,0.01816372387111187,0.1855192929506302,0.9784042647483169,181.01933598375618
1766,0.083051398396492,0.3085870146751404,0.9240047226795233,26.1725046566048
1511,0.01950804516673088,0.20125210285186768,0.9782075533529205,181.01933598375618
2360,0.01623513363301754,0.32803136110305786,0.9845365858519767,181.01933598375618
